id,Title,Votes,Status,Types,Episodes,Score,Source,Members,Popularity,Favourites,Rating,Year,Season,Genres,Studios
12281,Rinne no Lagrange Season 2,12023,finished_airing,tv,12,6.97,original,27218,3678,17,pg_13,2012,summer,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']",['Xebec']
2554,Ai Shoujo Pollyanna Story,1831,finished_airing,tv,51,6.96,novel,4986,7420,17,g,1986,winter,"['Drama', 'Historical', 'Slice of Life']",['Nippon Animation']
2811,Soratobu Yuureisen,2591,finished_airing,movie,1,6.59,manga,4912,7485,17,pg,1969,summer,"['Adventure', 'Drama', 'Mecha', 'Sci-Fi']",['Toei Animation']
39165,Oki ni Mesu mama,1284,finished_airing,music,1,7.45,original,1995,9913,17,g,2017,fall,['Music'],
2560,Terra e...,3337,finished_airing,movie,1,6.47,manga,9757,5642,16,pg_13,1980,spring,"['Action', 'Drama', 'Sci-Fi', 'Shounen', 'Space']",['Toei Animation']
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,3681,finished_airing,movie,1,6.85,game,9322,5747,16,pg,2006,spring,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",['OLM']
42757,White Blue,1352,currently_airing,ova,,5.57,visual_novel,4091,8001,16,rx,2020,fall,['Hentai'],['PoRO']
3848,"One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",30577,finished_airing,movie,1,7.48,manga,57900,2462,16,pg_13,2008,winter,"['Action', 'Adventure', 'Fantasy', 'Shounen']",['Toei Animation']
21513,Imako System,2136,finished_airing,ova,2,6.03,manga,5157,7304,16,rx,2014,winter,['Hentai'],['Studio 9 Maiami']
33033,Starmyu OVA,2329,finished_airing,ova,2,7.16,original,6900,6501,16,pg_13,2016,summer,"['Idols (Male)', 'Music', 'Performing Arts', 'School', 'Slice of Life']",['C-Station']
16395,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,10674,finished_airing,ova,1,7.93,manga,20475,4175,16,pg_13,2013,winter,"['Comedy', 'School', 'Shounen']",['Tatsunoko Production']
50443,Shikong Zhi Xi,159,currently_airing,ona,,6.14,game,1293,11025,16,pg_13,2022,spring,['Action'],
10764,Buta Himesama,2593,finished_airing,ova,1,5.55,visual_novel,5862,6946,16,rx,2011,summer,"['Fantasy', 'Hentai', 'Supernatural']",['Seven']
2317,Hen,2046,finished_airing,ova,2,5.13,manga,5218,7265,16,r+,1997,winter,"['Comedy', 'Ecchi', 'Girls Love']",
34318,Mekakucity V's,1914,finished_airing,music,4,7.34,music,5514,7101,16,pg_13,2014,winter,"['Music', 'Romance', 'Super Power', 'Supernatural']",
10258,Gokicha!!,6091,finished_airing,ona,2,5.55,manga,12459,5139,16,g,2012,summer,"['Anthropomorphic', 'Comedy']","['WAO World', 'MooGoo']"
1812,Hanoka,2019,finished_airing,tv,12,3.36,original,4424,7774,16,pg_13,2006,summer,['Sci-Fi'],['RAMS']
21781,Tsubasa to Hotaru,6106,finished_airing,special,1,6.84,manga,14246,4858,16,g,2014,winter,"['Romance', 'School', 'Shoujo']",['J.C.Staff']
2071,Hana yori Dango (Movie),3050,finished_airing,movie,1,6.35,manga,7619,6262,16,pg_13,1997,winter,"['Drama', 'Romance', 'Shoujo']",
49690,Girls & Panzer: Saishuushou Part 3 Specials,1055,finished_airing,special,2,7.23,original,3973,8100,16,pg_13,2021,fall,"['Comedy', 'Military', 'School']",['Actas']
31780,Kimi no Kokoro wa Kagayaiteru kai?,4701,finished_airing,music,1,7.27,music,9692,5655,16,pg_13,2015,fall,"['Idols (Female)', 'Music']",['Sunrise']
2598,Juusenki L-Gaim,1116,finished_airing,tv,54,6.76,original,5706,7018,16,pg_13,1984,winter,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",['Sunrise']
9001,Je T'aime,3502,finished_airing,ova,1,6.51,original,7191,6399,16,r,2010,summer,['Sci-Fi'],['Production I.G']
2858,Ikusa Otome Valkyrie,2570,finished_airing,ova,2,6.17,visual_novel,6876,6504,16,rx,2004,fall,['Hentai'],['Himajin Planning']
14123,Pokemon Black and White 2: Introduction Movie,9355,finished_airing,ona,1,7.41,game,16802,4556,16,pg,2012,spring,"['Action', 'Fantasy', 'Kids']",['OLM']
14379,Shoujo x Shoujo x Shoujo The Animation,2970,finished_airing,ova,2,6.83,manga,7202,6396,16,rx,2012,summer,"['Harem', 'Hentai']",['Office Takeout']
34349,Diamond no Ace: Second Season OVA,4234,finished_airing,ova,2,7.62,manga,10000,5588,16,pg_13,2016,summer,"['School', 'Shounen', 'Sports', 'Team Sports']","['Production I.G', 'Madhouse']"
39470,Tsugumomo OVA,9028,finished_airing,ova,1,6.93,manga,20527,4171,16,r+,2020,winter,"['Action', 'Comedy', 'Ecchi', 'School', 'Seinen', 'Supernatural']",['Zero-G']
2607,Birth,2121,finished_airing,ova,1,5.98,manga,5967,6899,16,pg_13,1984,summer,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']","['Kaname Productions', 'Idol']"
33839,Alice in Deadly School,3536,finished_airing,ova,1,5.21,other,18149,4413,16,pg_13,2021,winter,"['School', 'Shounen']",['Hoods Entertainment']
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,9250,finished_airing,ova,1,6.77,visual_novel,21359,4110,16,pg_13,2013,winter,"['Romance', 'Shoujo']",['J.C.Staff']
45619,Tsukihime - A Piece of Blue Glass Moon -,,finished_airing,special,1,,visual_novel,,,16,pg_13,,,['Action'],
3636,Warau Kangofu The Animation,2331,finished_airing,ova,2,6.73,manga,5897,6929,16,rx,2007,fall,['Hentai'],['Flavors Soft']
2869,Nanase Ren,2277,finished_airing,ova,1,6.11,visual_novel,5772,6991,16,rx,2005,fall,['Hentai'],['Flavors Soft']
38199,Bermuda Triangle: Colorful Pastrale,2361,finished_airing,tv,12,5.49,original,7706,6226,16,pg_13,2019,winter,"['Fantasy', 'Idols (Female)', 'Music']",['Seven Arcs Pictures']
3896,Inbo,2172,finished_airing,ova,3,6.1,original,5368,7179,16,rx,2005,summer,['Hentai'],['Anime Antenna Iinkai']
827,Uba,2392,finished_airing,ova,2,5.77,original,5549,7088,16,rx,2004,spring,['Hentai'],['Y.O.U.C']
1339,Cool Devices,2476,finished_airing,ova,11,6.22,,6762,6551,16,rx,1995,spring,['Hentai'],
316,Nageki no Kenkou Yuuryouji,2000,finished_airing,ova,3,6.16,manga,5293,7222,16,rx,1994,summer,"['Comedy', 'Erotica', 'Girls Love', 'Hentai']",['AIC']
23361,Bakuman. 3rd Season Specials,5687,finished_airing,special,2,6.99,manga,15837,4655,16,pg_13,2013,spring,['Comedy'],['J.C.Staff']
2371,Hotaruko,1793,finished_airing,ova,3,6.12,visual_novel,4675,7623,16,rx,2003,winter,['Hentai'],['Arms']
25923,Oppai Gakuen Marching Band-bu!,2957,finished_airing,ova,1,6.89,visual_novel,7548,6288,16,rx,2014,fall,['Hentai'],['T-Rex']
37188,Fumikiri Jikan,17868,finished_airing,tv,12,6.37,manga,38769,3063,16,pg_13,2018,spring,"['Comedy', 'Slice of Life']",['EKACHI EPILKA']
16199,Girls & Panzer: Shoukai Shimasu!,9443,finished_airing,special,2,6.66,original,18623,4368,16,pg_13,2012,fall,"['Military', 'School']",['Actas']
40520,Chii-chan Kaihatsu Nikki,2076,finished_airing,ova,2,6.25,manga,4966,7437,16,rx,2020,winter,['Hentai'],['T-Rex']
6220,Musuko no Tomodachi ni Okasarete,1938,finished_airing,ova,2,6.31,visual_novel,4938,7462,16,rx,2009,winter,['Hentai'],['Y.O.U.C']
37967,"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",4733,finished_airing,movie,3,6.53,,13284,4991,16,g,2018,winter,['Comedy'],['Kyoto Animation']
34644,Brave Witches: Petersburg Daisenryaku,3339,finished_airing,special,1,7.01,original,9609,5679,16,r+,2017,summer,"['Action', 'Ecchi', 'Military', 'Sci-Fi']",['SILVER LINK.']
42324,Uwaki to Honki The Animation,2536,finished_airing,ova,1,6.57,manga,5371,7176,16,rx,2020,summer,['Hentai'],['Seven']
27737,Battle Spirits: Burning Soul,1237,finished_airing,tv,51,6.7,card_game,3650,8313,16,pg,2015,spring,['Strategy Game'],['Bandai Namco Pictures']
2394,Ma ga Ochiru Yoru,1705,finished_airing,ova,3,6.41,light_novel,4512,7722,16,rx,2006,summer,['Hentai'],['Dream Entertainment']
2141,Oseam,1787,finished_airing,movie,1,7.17,novel,6130,6823,16,g,2003,spring,"['Adventure', 'Drama']",
49762,Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,1512,finished_airing,ova,2,7.03,visual_novel,3499,8420,16,rx,2021,fall,['Hentai'],['Seven']
1636,Ai Shimai Tsubomi... Kegashite Kudasai,2390,finished_airing,ova,2,6.07,visual_novel,6032,6864,16,rx,2004,spring,['Hentai'],['Arms']
22117,Witch Craft Works: Takamiya-kun to Imouto no Warudakumi,15692,finished_airing,ova,1,6.8,manga,31705,3401,16,pg_13,2015,winter,"['Action', 'Fantasy', 'Seinen', 'Supernatural']",['J.C.Staff']
4200,Dirty Pair OVA,2489,finished_airing,ova,10,7.11,light_novel,6620,6618,16,pg_13,1987,fall,"['Adventure', 'Comedy', 'Detective', 'Sci-Fi']","['Sunrise', 'Kino Production']"
42344,"Ame wo Matsu,",2814,finished_airing,music,1,7.78,original,4505,7728,16,g,2020,spring,['Music'],
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,4392,finished_airing,movie,1,7.55,manga,6884,6503,16,pg,1986,winter,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Mecha', 'Shounen']",
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,4113,finished_airing,movie,1,7.73,,14847,4777,16,r,2011,winter,"['Adult Cast', 'Detective', 'Mecha', 'Military', 'Mystery', 'Sci-Fi', 'Seinen']",['Production I.G']
37740,Bai Ye Ling Long,611,finished_airing,ona,25,6.48,manga,3813,8198,16,pg_13,2018,spring,"['Romance', 'School', 'Shoujo']",['Seven Stone Entertainment']
6509,Kiteretsu Daihyakka,3028,finished_airing,tv,331,6.76,manga,4979,7427,16,pg,1988,spring,"['Comedy', 'Drama', 'Kids', 'Slice of Life']",['Gallop']
13937,Saishuu Chikan Densha Next,1882,finished_airing,ova,2,6.65,visual_novel,5431,7142,16,rx,2012,summer,['Hentai'],['Office Takeout']
1906,Harukanaru Toki no Naka de: Maihitoyo,1748,finished_airing,movie,1,7.18,visual_novel,5590,7071,16,pg_13,2006,summer,"['Drama', 'Fantasy', 'Historical', 'Isekai', 'Romance', 'Shoujo', 'Supernatural', 'Time Travel']",['Yumeta Company']
52082,Shiro Seijo to Kuro Bokushi,2,not_yet_aired,tv,,,manga,1291,11031,16,,,,"['Comedy', 'Fantasy', 'Iyashikei', 'Romance', 'Shounen']",['Doga Kobo']
12917,Madang-eul Naon Amtalg,1452,finished_airing,movie,1,7.51,book,3719,8261,16,g,2011,summer,"['Adventure', 'Anthropomorphic', 'Drama', 'Fantasy', 'Kids']",['Odolttogi']
17273,Hetalia: The Beautiful World Specials,7245,finished_airing,special,4,7.48,web_manga,17465,4490,16,pg_13,2013,spring,"['Anthropomorphic', 'Comedy', 'Historical', 'Parody']",['Studio Deen']
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,20305,finished_airing,ona,1,6.63,light_novel,40017,3012,16,pg_13,2009,fall,"['Comedy', 'Romance']",['SILVER LINK.']
21373,Freezing Vibration Specials,11112,finished_airing,special,6,6.47,,24594,3861,16,r+,2013,fall,"['Action', 'Comedy', 'Ecchi']",['A.C.G.T.']
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",2774,finished_airing,ova,1,6.06,visual_novel,6730,6564,16,rx,2015,summer,['Hentai'],['Circle Tribute']
2943,Inbaku Gakuen,1717,finished_airing,ova,3,6.22,manga,5027,7396,16,rx,2002,spring,"['Hentai', 'School']",['Studio Jam']
35204,The King of Fighters: Destiny,1631,finished_airing,ona,24,6.54,game,4284,7870,16,pg_13,2017,summer,"['Action', 'Adventure', 'Drama', 'Martial Arts', 'Romance']",['iDRAGONS Creative Studio']
38533,Huyao Xiao Hongniang: Zhu Ye,1053,finished_airing,ona,12,7.39,manga,4520,7717,16,pg_13,2019,winter,"['Comedy', 'Drama', 'Historical', 'Romance', 'Supernatural']","['Haoliners Animation League', 'Garden Culture']"
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,69080,finished_airing,movie,1,5.81,manga,110265,1624,16,pg_13,1994,summer,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",['Toei Animation']
1418,"Lupin III: Episode 0 ""First Contact""",4422,finished_airing,special,1,7.58,,9778,5637,16,r,2002,summer,"['Action', 'Adult Cast', 'Adventure', 'Comedy', 'Mystery', 'Seinen']",['TMS Entertainment']
49290,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV) Recaps,559,finished_airing,special,3,5.98,game,3622,8333,16,pg_13,2021,summer,"['Drama', 'Mahou Shoujo', 'Psychological', 'Suspense']",['Shaft']
14989,Chousoku Henkei Gyrozetter,1520,finished_airing,tv,51,6.46,game,5136,7320,16,g,2012,fall,"['Action', 'Mecha', 'Racing', 'Shounen']",['A-1 Pictures']
910,Himawari!,7354,finished_airing,tv,13,6.33,original,23114,3967,16,pg_13,2006,spring,"['Adventure', 'Comedy', 'Martial Arts']",['Arms']
34959,Gakuen Shinshoku: XX of the Dead,1939,finished_airing,ova,2,6.48,visual_novel,4832,7531,16,rx,2017,spring,['Hentai'],['Peak Hunt']
8339,Kachou no Koi,6107,finished_airing,ova,1,6.11,manga,12875,5071,16,r+,2010,winter,"['Boys Love', 'Comedy', 'Erotica', 'Romance']",['Panda Factory']
19859,Yokujou Bazooka The Animation,2572,finished_airing,ova,1,6.88,manga,6158,6808,16,rx,2013,fall,['Hentai'],['Office Takeout']
49558,Shanhe Jian Xin 2nd Season,,not_yet_aired,ona,,,novel,2040,9849,16,pg_13,,,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",['Motion Magic']
4503,Choujikuu Kidan Southern Cross,3006,finished_airing,tv,23,6.58,original,7156,6412,16,r+,1984,spring,"['Action', 'Drama', 'Mecha', 'Sci-Fi']","['Tatsunoko Production', 'Studio World']"
6041,Honoo no Haramase Doukyuusei,2575,finished_airing,ova,2,6.62,visual_novel,7957,6137,16,rx,2008,fall,"['Erotica', 'Girls Love', 'Harem', 'Hentai', 'School']",['T-Rex']
2458,Kimagure Orange☆Road OVA,3213,finished_airing,ova,8,7.4,manga,7075,6438,16,r,1989,winter,"['Comedy', 'Drama', 'Romance', 'School']",['Pierrot']
42141,Kanojo ga Yatsu ni Idakareta Hi,1350,finished_airing,ova,2,6.02,original,3568,8367,16,rx,2020,summer,['Hentai'],['Nur']
22689,Terra Formars: Bugs 2-hen,19041,finished_airing,ova,2,7.16,manga,34584,3267,16,r,2014,summer,"['Action', 'Gore', 'Horror', 'Sci-Fi', 'Space']",['LIDENFILMS']
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,1292,finished_airing,tv,12,6.91,original,3899,8151,16,pg_13,2015,spring,"['Parody', 'School', 'Slice of Life']",['Yaoyorozu']
49827,Mobile Suit Gundam: Cucuruz Doan's Island,692,finished_airing,movie,1,7.31,other,4279,7874,16,,2022,spring,['Mecha'],
1704,Eat-Man,2833,finished_airing,tv,12,6.4,manga,9987,5591,16,r,1997,winter,"['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']",['Studio Deen']
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,1889,finished_airing,ova,2,6.25,visual_novel,5601,7062,16,rx,2010,spring,['Hentai'],['Suzuki Mirano']
30128,Allargando The Animation,2662,finished_airing,ova,1,6.35,manga,6167,6802,16,rx,2015,spring,['Hentai'],['Office No. 8']
33712,Bikini Warriors OVA,6426,finished_airing,ova,6,5.52,other,14593,4816,16,r+,2016,fall,"['Comedy', 'Ecchi', 'Fantasy', 'Parody']","['feel.', 'PRA']"
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,1686,finished_airing,ova,1,6.08,,3731,8248,16,rx,2013,summer,['Hentai'],['Okumaza']
23985,Futari Ecchi (2014),3412,finished_airing,ova,3,6.13,manga,8890,5880,16,r+,2014,fall,"['Comedy', 'Ecchi', 'Romance', 'Seinen', 'Slice of Life']",['Production Reed']
33972,Cyphers,271,finished_airing,ona,3,5.94,game,2609,9197,16,pg_13,2011,spring,['Action'],['Studio Ppuri']
41397,Shihai no Kyoudan,1708,finished_airing,ova,4,6.42,visual_novel,4529,7712,16,rx,2020,spring,['Hentai'],['PoRO']
37303,K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,5717,finished_airing,movie,1,7.31,manga,21989,4057,16,pg_13,2018,summer,"['Action', 'Super Power', 'Supernatural']",['GoHands']
37304,K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,5050,finished_airing,movie,1,7.15,manga,18649,4363,16,pg_13,2018,summer,"['Action', 'Super Power', 'Supernatural']",['GoHands']
41660,Yesterday wo Utatte: Haishin-ban Episode,8943,finished_airing,ona,6,6.63,manga,20897,4133,16,pg_13,2020,spring,"['Drama', 'Romance', 'Seinen', 'Slice of Life']",['Doga Kobo']
2751,Miyori no Mori,3958,finished_airing,special,1,6.91,manga,11892,5229,16,g,2007,summer,"['Drama', 'Fantasy', 'Slice of Life']",['Nippon Animation']
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,30926,finished_airing,special,1,7.2,,50710,2644,16,pg_13,2001,spring,"['Adventure', 'Comedy', 'Romance']",['Xebec']
48577,Home!,1494,finished_airing,ona,1,6.69,original,3304,8556,16,pg_13,2021,winter,"['Sci-Fi', 'Supernatural']",['Orange']
5315,Ero Manga Mitai na Koi Shiyo,2490,finished_airing,ova,2,6.89,manga,6936,6494,16,rx,2008,spring,['Hentai'],['Flavors Soft']
38851,Virtual-san wa Miteiru,2295,finished_airing,tv,12,5.33,original,7800,6193,16,pg_13,2019,winter,"['Comedy', 'Music']",['Lide']
15045,Litchi DE Hikari Club,5208,finished_airing,tv,8,5.17,manga,11485,5282,16,pg_13,2012,fall,"['Comedy', 'Drama', 'Horror', 'Psychological', 'Romance']",['Kachidoki Studio']
28869,Kaitou Joker 2nd Season,2678,finished_airing,tv,13,7.22,manga,5860,6949,16,pg,2015,spring,"['Adventure', 'Comedy', 'Kids', 'Mystery']",['Shin-Ei Animation']
40134,Mahoutsukai no Yome: Gakuin-hen,2863,finished_airing,ona,1,7.03,manga,9501,5706,16,pg_13,2019,winter,"['Fantasy', 'Shounen', 'Slice of Life']",['Wit Studio']
3271,Bakutou Sengen Daigunder,1508,finished_airing,tv,39,6.72,original,2844,8963,16,pg,2002,spring,"['Adventure', 'Mecha', 'Sci-Fi']","['Nippon Animation', ""Brain's Base""]"
5832,Tiger Mask Nisei,2629,finished_airing,tv,33,7.3,manga,5669,7033,16,r,1981,spring,"['Action', 'Combat Sports', 'Drama', 'Sports']",['Toei Animation']
4811,Ichigo Mashimaro Encore,10859,finished_airing,ova,2,7.68,4_koma_manga,20724,4150,16,pg_13,2009,winter,"['CGDCT', 'Comedy', 'Iyashikei', 'Slice of Life']",['Daume']
13517,Ryuugajou Nanana no Maizoukin,3522,finished_airing,special,1,6.59,light_novel,13420,4969,16,pg_13,2011,fall,"['Comedy', 'Supernatural']",['A-1 Pictures']
9935,Chocolat no Mahou,1924,finished_airing,ova,13,6.26,manga,7705,6227,16,pg_13,2011,winter,"['Drama', 'Shoujo', 'Supernatural']",['SynergySP']
465,One Piece Movie 07: Karakuri-jou no Mecha Kyohei,35048,finished_airing,movie,1,7.23,manga,64114,2318,16,pg_13,2006,winter,"['Action', 'Adventure', 'Fantasy', 'Shounen']",['Toei Animation']
1233,Aozora Shoujo-tai,2780,finished_airing,ova,7,6.49,manga,7231,6379,16,r+,1994,fall,"['Action', 'Comedy', 'Military', 'Romance', 'Shounen']",['Studio Fantasia']
30419,"Wake Up, Girls! Beyond the Bottom",2920,finished_airing,movie,1,7.23,original,7942,6141,16,pg_13,2015,fall,"['Drama', 'Idols (Female)', 'Music']","['Ordet', 'Millepensee']"
1236,SF Saiyuuki Starzinger,835,finished_airing,tv,73,6.98,original,2421,9368,16,g,1978,spring,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",['Toei Animation']
24021,Sei Shoujo The Animation,1826,finished_airing,ova,1,6.67,visual_novel,5112,7337,16,rx,2014,summer,['Hentai'],['Office Takeout']
10714,Towa no Quon 3: Mugen no Renza,18555,finished_airing,movie,1,7.44,original,34771,3251,16,pg_13,2011,summer,"['Action', 'Psychological', 'Sci-Fi', 'Super Power', 'Supernatural']",['Bones']
40154,Hero Mask 2nd Season,4602,finished_airing,ona,9,6.52,original,11087,5366,16,r,2019,summer,"['Action', 'Detective', 'Mystery', 'Sci-Fi']",['Pierrot']
39905,Collar x Malice,1,not_yet_aired,tv,,,visual_novel,4382,7804,16,,,,"['Detective', 'Josei', 'Mystery', 'Romance', 'Suspense']",
15845,Chikan no Licence,2711,finished_airing,ova,2,6.23,visual_novel,7069,6440,16,rx,2012,fall,['Hentai'],['Studio 1st']
38373,Macross Δ Movie 2: Zettai Live!!!,100,finished_airing,movie,1,,original,5280,7229,16,pg_13,2021,fall,"['Action', 'Mecha', 'Military', 'Music', 'Sci-Fi', 'Space']",['Satelight']
744,Trouble Chocolate,1848,finished_airing,tv,20,6.5,radio,5131,7326,16,g,1999,fall,"['Comedy', 'Romance', 'Sci-Fi', 'Shounen']",['AIC']
3561,Dennou Boukenki Webdiver,902,finished_airing,tv,52,6.93,original,2326,9496,16,pg,2001,spring,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",['Nippon Animation']
48876,Yoru wa Honoka,1043,finished_airing,music,1,7.6,original,1607,10501,16,pg_13,2021,spring,"['Music', 'Supernatural']",
9968,Wana: Hakudaku Mamire no Houkago,2180,finished_airing,ova,2,6.5,visual_novel,6143,6819,16,rx,2011,winter,['Hentai'],['Suzuki Mirano']
754,Yuki no Joou (TV),859,finished_airing,tv,36,6.99,book,4006,8069,16,pg,2005,spring,"['Adventure', 'Drama', 'Fantasy', 'Shoujo']",['TMS Entertainment']
9970,Floating Material,3395,finished_airing,ova,2,6.58,visual_novel,8889,5881,16,rx,2011,winter,['Hentai'],['PoRO']
42994,Jashin-chan Dropkick X,2,not_yet_aired,tv,,,web_manga,10457,5487,16,pg_13,2022,summer,"['Comedy', 'Supernatural']",
37619,CMFU Xueyuan: Wangzi Peng Peng Qiu,713,finished_airing,ona,24,6.12,novel,5295,7220,16,pg_13,2016,fall,"['Romance', 'School', 'Sports']",['Shanghai Foch Film and TV Culture Investment']
31221,Tantei Team KZ Jiken Note,5850,finished_airing,tv,16,6.2,novel,13801,4910,16,pg,2015,fall,"['Mystery', 'School']",['Signal.MD']
41207,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",2048,finished_airing,ova,1,6.89,visual_novel,5056,7376,16,rx,2020,spring,['Hentai'],['Studio 1st']
760,Tenjou Tenge: The Past Chapter,9765,finished_airing,movie,1,7.06,manga,21400,4107,16,r,2005,winter,"['Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']",['Madhouse']
15609,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",22634,finished_airing,ova,1,6.72,light_novel,43248,2867,16,r+,2013,winter,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",['Studio Gokumi']
